Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,EducationOrdinalEncoded,Relationship_InRelationship,Relationship_NotInRelationship,Relationship_Undefined,ChildrenHome,RegencyInMonths,TotalSpent,DealSeeker,BuyerType_CatalogueBuyer,BuyerType_MixedBuyer,BuyerType_StoreBuyer,BuyerType_WebBuyer,VisitedWebsiteRecently,AcceptedOffer
27100,64,12,0,13,2,0,10,1,1,0,3,7,31,4,1,0,0,1,20,37,0,0,0,1,0,1,0
31163,54,2,3,10,11,2,10,1,1,0,3,6,41,3,0,1,0,1,10,38,0,0,0,1,0,1,0
92533,84,693,21,118,110,147,42,1,6,5,11,2,29,2,1,0,0,0,12,1131,0,0,0,1,0,1,1
34853,75,9,3,15,2,3,2,2,2,0,3,6,41,2,0,1,0,1,12,34,0,0,0,1,0,1,0
70844,16,129,26,67,3,67,2,5,6,1,5,7,47,2,0,1,0,1,14,294,1,0,0,0,1,1,0
31086,79,16,2,11,3,0,16,2,1,1,2,8,35,3,1,0,0,1,21,48,0,0,0,1,0,1,1
60544,92,201,2,43,3,5,35,4,5,1,5,6,53,2,1,0,0,1,28,289,1,0,1,0,0,1,0
20491,16,5,4,5,4,2,10,1,0,1,2,7,28,3,1,0,0,0,23,30,0,0,0,1,0,1,0
42523,96,14,36,11,3,26,35,1,1,1,4,2,50,2,1,0,0,0,8,125,0,0,0,1,0,1,0
39922,30,29,12,59,19,1,36,2,3,0,4,8,31,2,1,0,0,1,22,156,0,0,0,1,0,1,0
33402,60,26,2,19,10,5,8,3,2,1,3,8,62,2,1,0,0,1,17,70,1,0,0,1,0,1,0
36408,11,9,1,4,3,2,3,1,1,0,2,6,65,4,1,0,0,1,15,22,0,0,0,1,0,1,0
21645,75,14,0,23,4,5,19,3,3,0,3,9,35,2,1,0,0,1,33,65,1,0,1,0,0,1,1
78427,36,972,19,595,180,26,138,3,3,7,10,3,66,4,0,1,0,0,26,1930,1,0,0,1,0,1,1
82657,71,966,168,672,246,105,126,1,7,5,10,4,68,2,1,0,0,0,15,2283,0,0,0,1,0,1,1
51876,88,99,27,102,28,48,6,1,2,2,8,1,56,2,1,0,0,0,14,310,0,0,0,1,0,1,0
78041,93,482,35,553,72,160,17,1,4,4,9,2,43,3,1,0,0,0,24,1319,0,0,0,1,0,1,0
52852,93,714,8,99,11,0,47,4,10,7,5,8,57,2,1,0,0,1,35,879,1,0,0,0,1,1,1
70038,54,587,54,348,71,54,130,1,4,4,8,2,32,5,1,0,0,0,14,1244,0,0,0,1,0,1,0
69401,41,399,27,159,58,8,39,4,4,4,5,2,41,3,1,0,0,1,9,690,1,0,0,1,0,1,0
46053,46,56,10,92,19,7,25,3,3,2,4,5,42,2,1,0,0,1,22,209,1,0,0,1,0,1,0
77343,28,227,151,573,98,54,31,1,3,4,9,1,49,2,1,0,0,0,4,1134,0,0,0,1,0,1,0
73892,40,703,102,601,0,58,43,1,3,11,8,1,61,2,0,1,0,0,13,1507,0,1,0,0,0,1,1
40304,82,37,0,17,0,0,3,1,2,0,3,7,47,5,0,1,0,1,15,57,0,0,0,1,0,1,0
32727,38,167,13,180,86,13,70,2,7,3,5,8,49,5,1,0,0,0,28,529,0,0,0,0,1,1,0
68695,3,458,81,356,106,50,40,1,4,4,7,2,45,2,1,0,0,0,6,1091,0,0,0,1,0,1,0
43300,87,91,3,52,2,1,31,3,4,0,4,8,43,2,0,1,0,1,26,180,1,0,1,0,0,1,1
26290,49,15,8,16,11,5,22,4,2,0,4,6,42,2,1,0,0,1,13,77,1,0,0,1,0,1,0
93790,16,1302,68,731,89,114,45,0,6,7,12,2,44,2,0,1,0,0,1,2349,0,0,0,1,0,1,1
38410,65,153,64,123,116,64,14,2,5,2,9,6,40,5,1,0,0,0,27,534,0,0,0,1,0,1,1
64866,9,508,5,21,7,5,10,4,7,3,7,5,64,4,0,1,0,1,11,556,1,0,1,0,0,1,1
57957,24,290,59,177,77,5,29,7,4,6,8,3,55,2,1,0,0,1,16,637,1,0,0,1,0,1,0
46015,25,38,0,2,0,0,6,1,1,0,3,7,59,5,1,0,0,1,8,46,0,0,0,1,0,1,1
16531,43,2,13,6,7,5,11,3,3,0,3,7,36,2,1,0,0,1,6,44,1,0,1,0,0,1,0
28072,10,30,0,10,2,0,5,1,1,0,3,7,28,4,1,0,0,1,16,47,0,0,0,1,0,1,0
49476,29,386,23,95,54,41,196,4,2,11,5,2,51,4,0,1,0,1,18,795,1,1,0,0,0,1,0
50725,45,443,10,75,0,10,48,4,8,1,8,8,61,2,1,0,0,1,22,586,1,0,1,0,0,1,0
83844,57,901,31,345,75,31,191,1,4,4,11,1,62,2,1,0,0,0,13,1574,0,0,0,1,0,1,1
41145,20,9,0,3,0,0,1,1,0,0,3,3,64,5,1,0,0,1,5,13,0,0,0,1,0,1,0
67419,29,846,84,352,91,56,42,4,9,4,8,5,44,2,1,0,0,1,23,1471,1,0,0,0,1,1,0
23162,82,8,3,9,19,4,22,3,1,1,3,6,44,3,1,0,0,1,12,65,1,0,0,1,0,1,0
34380,68,72,7,58,13,1,24,4,4,1,3,8,37,2,1,0,0,1,22,175,1,0,0,0,1,1,0
34704,65,29,0,5,0,1,5,1,1,0,3,5,48,2,0,1,0,1,20,40,0,0,0,1,0,1,0
94871,99,169,24,553,188,0,144,1,8,5,4,7,45,5,1,0,0,1,35,1078,0,0,0,0,1,1,1
65148,9,460,35,422,33,12,153,2,6,6,7,4,56,2,1,0,0,1,25,1115,0,0,0,1,0,1,0
39898,20,69,8,26,12,7,12,2,3,0,4,7,60,2,1,0,0,1,13,134,0,0,0,1,0,1,0
64857,78,556,14,717,210,0,43,1,7,5,10,4,58,4,0,1,0,0,25,1540,0,0,0,1,0,1,0
59892,26,73,0,13,0,1,0,1,2,1,3,3,44,5,1,0,0,1,22,87,0,0,0,1,0,1,0
41020,68,112,1,54,7,7,36,1,3,2,4,3,27,4,0,1,0,0,14,217,0,0,0,1,0,1,0
57072,79,944,0,60,0,0,30,2,7,5,13,5,53,5,1,0,0,1,11,1034,0,0,0,1,0,1,1
60474,25,265,199,303,234,9,170,7,10,2,12,7,35,2,0,1,0,1,24,1180,1,0,0,1,0,1,0
62807,83,526,28,135,10,21,99,3,5,3,12,5,54,2,1,0,0,1,28,819,1,0,0,1,0,1,0
19414,32,2,3,12,3,5,7,1,1,0,3,8,33,3,1,0,0,1,14,32,0,0,0,1,0,1,0
19107,49,2,4,9,10,5,16,2,1,0,3,7,34,2,1,0,0,1,16,46,0,0,0,1,0,1,0
75484,50,378,97,259,197,194,34,2,7,3,6,4,38,3,1,0,0,1,34,1159,0,0,0,0,1,1,0
70379,84,553,25,142,65,67,8,3,6,3,13,4,38,4,0,1,0,1,22,860,1,0,0,1,0,1,0
79419,96,751,127,687,20,15,31,1,4,6,4,2,44,4,1,0,0,0,6,1631,0,1,0,0,0,1,0
64014,56,406,0,30,0,0,8,7,8,2,5,7,68,5,1,0,0,1,3,444,1,0,0,0,1,1,1
76998,85,1449,89,161,69,35,107,2,11,8,8,6,59,2,1,0,0,1,14,1910,0,0,0,0,1,1,1
49854,63,123,17,171,39,0,30,5,6,2,5,6,42,4,1,0,0,1,14,380,1,0,0,0,1,1,0
60585,17,267,42,309,55,42,21,10,7,4,9,5,43,5,1,0,0,1,18,736,1,0,0,1,0,1,1
42873,11,209,0,40,3,2,15,4,6,1,4,8,64,5,0,1,0,1,23,269,1,0,0,0,1,1,0
87679,62,1259,172,815,97,148,33,1,7,11,10,4,26,2,1,0,0,0,17,2524,0,1,0,0,0,1,1
57867,48,344,35,178,15,23,17,7,7,2,9,6,36,2,1,0,0,1,23,612,1,0,0,1,0,1,0
35765,86,22,3,30,0,5,15,2,2,0,4,6,24,2,1,0,0,1,13,75,0,0,0,1,0,1,0
65492,73,247,161,295,210,85,47,2,4,7,13,2,55,2,1,0,0,0,11,1045,0,0,0,1,0,1,0
32952,36,38,0,12,3,1,1,1,2,0,3,7,37,2,0,1,0,1,23,55,0,0,0,1,0,1,0
53374,34,896,10,101,13,10,34,6,4,2,9,9,45,5,1,0,0,1,28,1064,1,0,0,1,0,1,1
71706,16,931,56,253,91,98,14,4,9,5,7,5,55,2,1,0,0,1,25,1443,1,0,0,0,1,1,0
68487,48,758,12,385,33,89,89,1,9,7,13,4,26,2,1,0,0,0,23,1366,0,0,0,1,0,1,0
53253,61,216,9,57,20,9,125,7,4,3,5,5,39,4,1,0,0,1,14,436,1,0,0,1,0,1,0
31163,54,2,3,10,11,2,10,1,1,0,3,6,41,3,0,1,0,1,10,38,0,0,0,1,0,1,0
42014,56,244,15,108,4,15,50,6,7,1,6,8,37,2,1,0,0,1,28,436,1,0,0,0,1,1,1
54108,74,539,6,91,8,6,97,13,8,2,9,8,41,4,1,0,0,1,31,747,1,0,0,1,0,1,0
49667,35,1181,26,120,17,13,39,2,5,10,5,8,59,5,0,1,0,0,28,1396,0,1,0,0,0,1,1
63206,65,750,8,125,11,8,26,1,4,3,6,2,40,4,1,0,0,0,9,928,0,0,0,1,0,1,1
57136,48,306,5,109,21,109,92,9,5,2,10,6,42,4,1,0,0,1,15,642,1,0,0,1,0,1,0
46772,88,350,104,189,197,151,57,6,11,8,5,8,39,3,1,0,0,1,29,1048,1,0,0,0,1,1,1
78931,19,331,197,170,58,152,35,1,2,8,13,1,43,5,1,0,0,0,14,943,0,0,0,1,0,1,0
53977,21,620,16,165,0,24,82,5,5,5,12,5,56,2,1,0,0,1,17,907,1,0,0,1,0,1,0
84219,27,434,137,400,45,137,45,1,3,4,10,1,26,2,1,0,0,0,11,1198,0,0,0,1,0,1,0
46098,86,57,0,27,0,0,36,4,3,2,2,8,39,4,0,1,0,1,28,120,1,0,0,0,1,1,0
73538,92,811,76,428,99,137,107,3,10,4,9,7,49,2,1,0,0,1,25,1658,1,0,0,0,1,1,0
79529,1,423,42,706,73,197,197,1,4,8,9,2,28,2,1,0,0,0,8,1638,0,0,0,1,0,1,0
20981,14,2,12,10,6,13,30,1,3,1,2,8,37,3,1,0,0,0,20,73,0,0,0,0,1,1,1
51766,74,60,51,87,6,20,51,2,4,2,4,5,34,2,0,1,0,1,2,275,0,0,1,0,0,1,0
55759,84,675,0,85,10,7,77,5,10,3,8,8,52,2,1,0,0,1,25,854,1,0,0,0,1,1,0
33039,4,30,8,12,8,8,12,1,2,0,4,5,36,2,1,0,0,1,15,78,0,0,0,1,0,1,0
37787,50,40,1,40,4,3,18,1,3,0,3,8,42,4,1,0,0,1,15,106,0,0,1,0,0,1,0
27242,2,3,17,26,20,1,39,2,2,0,3,9,44,2,0,1,0,1,25,106,0,0,0,1,0,1,1
87188,73,910,111,724,49,74,55,1,10,2,6,3,31,5,0,1,0,0,22,1923,0,0,0,0,1,1,1
69930,21,252,98,827,219,70,196,1,4,5,12,3,43,2,1,0,0,0,19,1662,0,0,0,1,0,1,0
37697,82,34,6,21,11,4,8,1,2,1,3,6,38,2,0,1,0,1,6,84,0,0,0,1,0,1,0
37401,14,19,3,19,3,1,3,2,2,0,3,7,41,5,1,0,0,1,7,48,0,0,0,1,0,1,0
3502,56,2,1,1,0,0,1,0,0,0,0,14,41,2,0,1,0,1,20,5,0,0,1,0,0,1,0
58597,20,490,0,184,10,28,21,12,7,4,9,7,38,2,1,0,0,1,25,733,1,0,0,1,0,1,0
82032,54,332,194,377,149,125,57,0,4,6,7,1,66,5,0,1,0,0,8,1234,0,0,0,1,0,1,0
28087,77,53,8,17,13,0,21,3,2,2,2,7,56,2,1,0,0,1,25,112,1,0,1,0,0,1,0
74004,5,784,48,560,42,176,48,1,4,6,4,3,27,5,0,1,0,0,10,1658,0,1,0,0,0,1,1
19740,65,7,11,3,10,4,20,2,1,1,3,5,54,2,1,0,0,1,21,55,0,0,0,1,0,1,0
57036,33,1171,43,219,19,14,47,4,6,3,13,9,39,3,1,0,0,1,25,1513,1,0,0,1,0,1,1
53083,65,215,7,33,3,0,13,6,5,1,5,7,56,3,1,0,0,1,19,271,1,0,1,0,0,1,1
69283,41,674,62,134,0,26,8,4,7,3,13,5,39,5,1,0,0,1,6,904,1,0,0,1,0,1,0
46098,86,57,0,27,0,0,36,4,3,2,2,8,39,4,0,1,0,1,28,120,1,0,0,0,1,1,1
23331,92,5,36,7,0,10,45,2,3,0,3,8,26,3,1,0,0,1,32,103,0,0,1,0,0,1,0
23331,97,104,20,101,24,15,5,6,5,1,5,9,26,3,0,1,0,1,31,269,1,0,1,0,0,1,0
9255,91,9,0,7,2,0,4,1,1,1,2,8,25,2,0,1,0,1,12,22,0,0,0,1,0,1,0
67786,0,431,82,441,80,20,102,1,3,6,6,1,55,5,0,1,0,0,17,1156,0,0,1,0,0,1,1
71969,59,1000,0,76,0,0,10,3,3,4,9,8,43,5,1,0,0,1,26,1086,1,0,0,1,0,1,1
59235,4,448,40,469,80,0,91,3,11,2,12,7,47,4,0,1,0,1,13,1128,1,0,0,1,0,1,0
31928,5,33,4,24,4,2,5,2,3,0,4,7,25,2,1,0,0,1,9,72,0,0,0,1,0,1,0
74881,48,505,72,270,36,27,54,4,9,2,12,5,53,4,1,0,0,1,17,964,1,0,0,1,0,1,0
65819,99,267,38,701,149,165,63,1,5,4,10,3,36,2,1,0,0,0,25,1383,0,0,0,1,0,1,0
51411,81,14,0,3,0,0,1,1,0,0,3,5,61,5,0,1,0,1,19,18,0,0,0,1,0,1,0
51983,95,631,0,115,10,7,30,3,9,2,10,7,50,2,0,1,0,1,28,793,1,0,0,1,0,1,0
42386,43,65,4,16,0,4,11,1,3,0,3,8,28,4,1,0,0,1,23,100,0,0,1,0,0,1,0
30390,5,10,12,12,25,1,20,1,2,0,3,6,27,3,1,0,0,0,22,80,0,0,0,1,0,1,0
30983,50,51,4,50,12,1,49,1,4,0,3,8,51,2,0,1,0,0,27,167,0,0,0,0,1,1,1
66033,76,293,35,179,46,59,65,2,8,3,7,7,57,2,0,1,0,1,23,677,0,0,0,0,1,1,0
37284,46,11,1,2,2,1,6,1,0,0,3,6,39,3,1,0,0,1,21,23,0,0,0,1,0,1,0
57530,68,50,1,27,6,7,1,1,1,1,4,1,63,4,0,1,0,1,12,92,0,0,0,1,0,1,0
76800,33,173,26,255,35,71,81,1,4,4,7,1,49,3,1,0,0,0,5,641,0,0,0,1,0,1,0
63943,50,423,184,368,13,97,21,1,6,4,6,5,58,2,1,0,0,1,34,1106,0,0,1,0,0,1,0
76081,85,292,30,415,63,33,200,1,4,5,4,2,52,2,1,0,0,0,7,1033,0,1,0,0,0,1,1
67445,63,757,80,217,29,80,11,5,9,6,12,6,40,2,1,0,0,1,24,1174,1,0,0,1,0,1,0
37054,89,12,1,6,0,1,5,2,1,0,3,7,47,4,1,0,0,1,15,25,0,0,0,1,0,1,0
47175,81,167,2,44,6,2,19,7,4,2,4,8,52,4,1,0,0,1,26,240,1,0,1,0,0,1,1
31859,77,3,1,3,8,0,5,1,1,0,2,7,38,2,0,1,0,1,18,20,0,0,0,1,0,1,0
27215,50,30,5,22,8,9,28,4,2,1,4,6,53,2,0,1,0,1,23,102,1,0,0,1,0,1,0
70179,10,532,88,168,69,44,133,3,7,3,13,5,38,5,0,1,0,1,17,1034,1,0,0,1,0,1,0
39922,30,29,12,59,19,1,36,2,3,0,4,8,31,2,1,0,0,1,22,156,0,0,0,1,0,1,0
49681,66,411,0,26,0,0,21,6,7,1,7,7,38,4,1,0,0,1,20,458,1,0,1,0,0,1,0
24645,16,5,3,4,4,1,0,1,1,0,2,8,26,2,1,0,0,1,35,17,0,0,0,1,0,1,0
79865,12,71,99,278,185,121,38,1,5,10,5,1,60,2,0,1,0,1,6,792,0,1,0,0,0,1,0
44322,30,46,0,40,3,0,3,2,3,0,3,8,29,2,1,0,0,1,6,92,0,0,1,0,0,1,0
47958,8,268,11,88,15,3,22,2,6,3,5,5,62,2,0,1,0,1,23,407,0,0,0,0,1,1,0
63972,93,928,63,254,0,12,12,4,5,4,10,4,50,4,0,1,0,1,34,1269,1,0,0,1,0,1,1
75315,14,459,15,171,142,23,31,2,5,4,12,2,60,2,1,0,0,1,8,841,0,0,0,1,0,1,0
55517,53,483,0,108,0,6,36,5,11,1,6,9,64,5,1,0,0,1,27,633,1,0,0,0,1,1,1
75283,26,733,9,180,12,19,66,11,6,3,5,4,57,5,1,0,0,1,21,1019,1,0,0,0,1,1,0
82800,23,1006,22,115,59,68,45,1,7,6,12,3,68,5,0,1,0,0,25,1315,0,0,0,1,0,1,1
38998,92,34,1,14,0,0,5,3,2,0,3,8,60,2,1,0,0,1,33,54,1,0,0,1,0,1,0
90638,29,1156,120,915,94,144,96,1,3,4,10,1,23,4,0,1,0,0,10,2525,0,0,0,1,0,1,1
27161,41,7,4,23,7,0,11,1,1,0,3,7,28,4,1,0,0,1,14,52,0,0,0,1,0,1,0
42014,56,244,15,108,4,15,50,6,7,1,6,8,37,2,1,0,0,1,28,436,1,0,0,0,1,1,1
38201,19,233,0,23,0,0,12,4,5,1,5,8,54,5,1,0,0,1,21,268,1,0,1,0,0,1,0
45203,4,35,3,67,10,8,24,1,3,1,3,6,32,2,1,0,0,1,9,147,0,0,1,0,0,1,1
81574,89,1252,0,465,46,35,0,1,4,5,8,1,67,5,1,0,0,0,8,1798,0,0,0,1,0,1,1
34935,71,34,4,66,3,10,20,1,2,1,4,7,22,2,1,0,0,0,18,137,0,0,0,1,0,1,0
60482,81,255,43,134,37,14,24,1,7,2,7,7,38,4,0,1,0,1,23,507,0,0,1,0,0,1,0
34633,31,8,1,5,0,0,1,1,1,0,2,6,58,2,1,0,0,1,11,15,0,0,0,1,0,1,0
78093,53,368,32,639,13,43,10,1,4,7,5,1,67,4,1,0,0,0,13,1105,0,1,0,0,0,1,0
82460,78,255,47,573,52,32,15,1,5,3,6,1,64,2,0,1,0,0,22,974,0,0,0,1,0,1,0
45903,80,33,8,10,2,10,3,2,2,1,3,4,48,4,1,0,0,1,8,66,0,0,0,1,0,1,0
81361,18,163,23,424,27,65,76,1,3,10,13,1,27,2,0,1,0,0,10,778,0,0,0,1,0,1,1
35860,37,15,0,8,4,2,20,2,1,1,2,5,41,5,0,1,0,1,7,49,0,0,0,1,0,1,1
40442,52,45,12,52,25,22,13,4,3,1,4,7,62,4,1,0,0,1,28,169,1,0,0,1,0,1,1
61482,39,48,58,68,16,66,43,1,3,2,6,2,49,2,1,0,0,0,6,299,0,0,0,1,0,1,0
34968,11,158,6,45,8,2,2,7,3,2,5,7,34,2,1,0,0,1,15,221,1,0,0,1,0,1,0
75794,33,754,160,625,63,32,48,1,7,5,12,3,27,2,1,0,0,0,12,1682,0,0,0,1,0,1,1
31497,22,108,1,28,13,1,4,2,3,1,4,8,52,5,1,0,0,1,30,155,0,0,0,1,0,1,0
74268,83,199,66,315,97,174,41,1,4,3,5,2,59,2,1,0,0,0,22,892,0,0,0,1,0,1,0
13724,43,2,7,5,2,15,27,1,2,0,2,9,26,1,1,0,0,1,28,58,0,0,1,0,0,1,1
45143,74,202,5,74,11,5,14,3,6,1,5,7,49,4,1,0,0,1,16,311,1,0,0,0,1,1,0
52569,54,85,0,3,0,0,7,1,2,0,4,3,47,5,0,1,0,1,8,95,0,0,0,1,0,1,0
48432,3,322,3,50,4,3,42,5,7,1,6,8,41,5,0,1,0,1,26,424,1,0,0,0,1,1,1
17144,96,18,2,19,0,2,6,5,3,0,4,7,54,4,1,0,0,1,10,47,1,0,0,1,0,1,0
36108,68,141,8,129,3,11,47,3,7,1,4,9,30,2,0,1,0,1,14,339,1,0,0,0,1,1,1
76445,2,739,107,309,140,80,35,1,2,5,13,6,43,2,1,0,0,1,27,1410,0,0,0,1,0,1,0
36663,40,18,0,6,3,3,5,1,1,1,3,2,39,5,1,0,0,1,8,35,0,0,0,1,0,1,0
53843,64,378,0,88,19,4,73,4,8,5,3,7,49,4,1,0,0,1,18,562,1,0,0,0,1,1,0
90226,26,1083,108,649,253,151,108,1,4,7,12,2,58,4,1,0,0,0,27,2352,0,0,0,1,0,1,1
70638,69,1016,12,215,16,12,63,1,4,5,10,3,59,4,0,1,0,0,23,1334,0,0,0,1,0,1,1
44512,57,23,1,6,0,0,2,2,1,0,3,4,54,2,1,0,0,1,16,32,0,0,0,1,0,1,0
27116,78,12,1,21,2,2,3,2,2,0,3,7,53,2,1,0,0,1,11,41,0,0,0,1,0,1,0
54072,71,35,0,4,0,0,0,1,2,0,2,8,51,5,1,0,0,1,17,39,0,0,1,0,0,1,0
71855,59,548,31,422,0,112,28,4,5,5,11,3,37,2,1,0,0,1,23,1141,1,0,0,1,0,1,0
51250,28,342,32,230,34,32,40,5,10,5,4,9,24,3,0,1,0,1,21,710,1,0,0,0,1,1,1
60432,61,365,3,15,4,3,11,5,7,2,5,6,41,4,1,0,0,1,4,401,1,0,0,0,1,1,0
65526,22,397,19,69,12,0,9,1,4,4,8,2,50,5,1,0,0,1,2,506,0,0,0,1,0,1,0
68655,95,456,19,832,75,118,38,1,4,5,11,3,26,2,0,1,0,0,26,1538,0,0,0,1,0,1,0
12393,38,5,6,15,11,7,13,1,2,0,3,9,36,3,1,0,0,0,32,57,0,0,0,1,0,1,0
64509,19,836,185,575,24,25,77,1,6,3,9,4,24,2,0,1,0,0,16,1722,0,0,0,1,0,1,1
33955,92,100,2,128,23,7,10,4,5,1,5,8,39,2,0,1,0,1,15,270,1,0,1,0,0,1,0
31353,24,10,0,10,3,1,7,2,1,1,2,8,37,2,1,0,0,1,12,31,0,0,0,1,0,1,1
55434,21,238,115,215,169,69,76,3,5,3,13,4,30,2,1,0,0,1,19,882,1,0,0,1,0,1,0
28359,35,6,0,5,2,1,2,1,1,0,2,7,31,2,1,0,0,1,14,16,0,0,0,1,0,1,0
57100,9,158,11,99,15,11,17,2,3,2,7,3,27,2,0,1,0,1,7,311,0,0,0,1,0,1,0
69139,23,86,12,75,33,15,6,1,4,1,5,4,49,2,1,0,0,1,11,227,0,0,0,1,0,1,0
52973,92,856,0,76,12,9,199,7,9,6,9,8,58,4,1,0,0,1,28,1152,1,0,1,0,0,1,0
51717,55,98,1,17,0,1,5,1,3,0,4,7,49,5,1,0,0,1,16,122,0,0,0,1,0,1,1
18793,14,4,16,20,0,17,20,3,2,0,4,8,43,2,1,0,0,1,13,77,1,0,0,1,0,1,0
66664,78,398,96,447,220,96,32,1,5,7,6,3,32,3,1,0,0,0,27,1289,0,1,0,0,0,1,0
50664,64,313,8,104,6,4,126,9,8,1,6,9,55,2,0,1,0,1,23,561,1,0,0,0,1,1,0
54414,49,109,18,16,24,26,18,4,3,1,5,4,51,2,1,0,0,1,23,211,1,0,0,1,0,1,0
54549,8,216,2,6,0,0,9,2,5,1,4,7,62,5,1,0,0,1,10,233,0,0,0,0,1,1,0
47111,35,595,71,153,120,112,41,6,3,2,10,9,43,5,0,1,0,1,28,1092,1,0,0,1,0,1,0
41003,11,123,133,142,71,44,88,1,6,2,8,6,51,5,0,1,0,0,21,601,0,0,0,1,0,1,0
19444,8,16,0,23,3,2,10,3,4,1,2,7,32,2,1,0,0,1,10,54,1,0,0,0,1,1,1
36301,53,11,12,35,3,5,12,1,3,0,3,7,38,3,1,0,0,1,14,78,0,0,1,0,0,1,0
73059,36,410,112,420,0,82,71,1,9,3,13,4,67,5,1,0,0,1,16,1095,0,0,0,1,0,1,0
42731,64,159,2,51,6,2,24,3,4,1,5,5,45,5,1,0,0,1,14,244,1,0,0,1,0,1,0
52854,43,105,0,10,0,1,0,2,2,1,4,5,55,5,1,0,0,1,9,116,0,0,0,1,0,1,0
22775,40,5,1,8,0,0,1,1,1,0,2,8,36,2,1,0,0,1,18,15,0,0,0,1,0,1,0
46681,52,269,15,69,15,19,38,2,4,6,4,5,66,5,1,0,0,1,16,425,0,1,0,0,0,1,0
59821,11,629,0,70,0,0,35,6,11,2,7,8,59,5,1,0,0,1,13,734,1,0,0,0,1,1,0
50002,21,443,5,71,21,16,82,2,8,2,7,7,60,2,0,1,0,1,18,638,0,0,0,0,1,1,0
69755,23,217,77,373,111,23,93,1,3,6,12,1,69,2,1,0,0,0,22,894,0,0,0,1,0,1,0
44078,17,24,1,10,2,0,4,2,2,0,3,5,45,2,1,0,0,1,6,41,0,0,0,1,0,1,0
30560,6,9,1,5,4,5,7,1,1,0,3,7,38,4,1,0,0,1,18,31,0,0,0,1,0,1,0
35924,56,8,0,14,2,3,7,1,1,0,3,5,45,4,1,0,0,1,9,34,0,0,0,1,0,1,0
64140,71,1459,0,61,0,15,215,5,2,5,6,5,50,5,0,1,0,1,15,1750,1,0,0,1,0,1,1
56386,51,230,48,214,13,32,75,8,9,1,7,9,33,2,1,0,0,1,26,612,1,0,0,0,1,1,0
24594,94,1,3,6,10,0,9,1,1,0,3,5,35,1,1,0,0,1,14,29,0,0,0,1,0,1,0
75774,27,340,21,134,258,14,56,1,7,5,8,4,33,3,1,0,0,1,11,823,0,0,0,1,0,1,0
39228,1,7,1,6,0,3,3,1,0,0,3,4,54,4,0,1,0,0,15,20,0,0,0,1,0,1,0
58494,56,298,7,68,4,0,19,2,6,2,6,6,40,4,1,0,0,1,12,396,0,0,1,0,0,1,0
58684,71,479,35,179,28,7,85,1,5,3,12,2,33,2,0,1,0,0,6,813,0,0,0,1,0,1,1
57136,18,267,140,599,34,12,127,1,7,5,7,6,47,2,0,1,0,0,19,1179,0,0,1,0,0,1,1
56551,48,67,4,32,17,2,16,3,2,1,4,4,64,5,0,1,0,1,6,138,1,0,0,1,0,1,0
22448,86,3,1,8,23,2,18,3,2,1,3,3,32,2,1,0,0,1,10,55,1,0,0,1,0,1,0
82014,48,980,37,265,35,163,31,1,3,6,12,6,53,2,0,1,0,0,28,1511,0,0,0,1,0,1,1
34213,2,50,4,28,6,3,26,3,3,1,2,9,51,2,0,1,0,1,29,117,1,0,0,0,1,1,1
157146,13,1,0,1725,2,1,1,0,0,28,0,1,37,2,1,0,0,0,20,1730,0,1,0,0,0,1,0
25358,57,19,0,5,0,0,8,2,1,0,3,6,67,5,0,1,0,1,17,32,0,0,0,1,0,1,0
35544,77,30,5,23,4,1,4,1,2,0,3,7,36,4,0,1,0,1,5,67,0,0,0,1,0,1,0
36634,0,213,9,76,4,3,30,3,5,2,5,7,60,4,1,0,0,1,19,335,1,0,1,0,0,1,0
62670,57,539,30,92,80,46,38,1,5,3,13,3,60,5,1,0,0,1,11,825,0,0,0,1,0,1,0
50334,24,284,16,160,84,16,134,6,7,4,6,6,42,3,1,0,0,1,17,694,1,0,0,0,1,1,0
72066,55,1003,34,536,134,51,34,1,4,6,6,2,33,2,0,1,0,0,6,1792,0,0,1,0,0,1,1
50729,62,239,13,143,45,4,52,9,6,2,7,6,56,5,0,1,0,1,22,496,1,0,0,1,0,1,0
34916,89,51,23,82,33,0,42,4,5,1,3,9,46,2,1,0,0,1,19,231,1,0,0,0,1,1,0
64892,77,527,24,230,32,24,65,2,6,4,12,4,38,2,0,1,0,1,7,902,0,0,0,1,0,1,0
43602,45,19,5,12,10,3,19,3,3,1,2,6,48,2,0,1,0,1,3,68,1,0,0,0,1,1,0
33996,46,40,2,15,8,0,6,1,1,1,3,4,25,5,0,1,0,0,13,71,0,0,0,1,0,1,0
41473,80,21,8,20,15,3,9,1,2,0,3,7,29,3,0,1,0,1,18,76,0,0,0,1,0,1,0
63246,60,593,30,91,29,22,7,1,6,3,12,4,47,5,1,0,0,1,16,772,0,0,0,1,0,1,0
36732,71,21,5,3,10,1,7,3,1,1,4,2,55,5,1,0,0,1,12,47,1,0,0,1,0,1,0
69084,43,1181,107,199,39,30,30,2,7,3,13,8,44,5,1,0,0,1,13,1586,0,0,0,1,0,1,0
